0,62,Model-SolarPanel,0.621667,7.67
51,64,Model-Sun,out_irridiance,143
51,64,Model-Sun,32,308
52,62,Model-SolarPanel,out_mppt_voltage_1,3.64
52,62,Model-SolarPanel,out_mppt_voltage_2,3.64
52,62,Model-SolarPanel,out_mppt_voltage_3,4.6
52,62,Model-SolarPanel,out_mppt_voltage_4,3.64
52,62,Model-SolarPanel,0.55,3.13983
52,63,Model-MPPT,133.872,133.26,133.872,141.813
52,64,Model-Sun,out_temperature,32
52,64,Model-Sun,out_irridiance,308
52,64,Model-Sun,36,501
53,62,Model-SolarPanel,out_mppt_voltage_1,3.24
53,62,Model-SolarPanel,out_mppt_voltage_2,5.3
53,62,Model-SolarPanel,out_mppt_voltage_3,4.27
53,62,Model-SolarPanel,out_mppt_voltage_4,3.24
53,62,Model-SolarPanel,0.57,5.08528
53,63,Model-MPPT,137.112,138.56,137.112,145.053
53,64,Model-Sun,out_temperature,36
53,64,Model-Sun,out_irridiance,501
53,64,Model-Sun,37,691
54,62,Model-SolarPanel,out_mppt_voltage_1,2.35
54,62,Model-SolarPanel,out_mppt_voltage_2,4.45
54,62,Model-SolarPanel,out_mppt_voltage_3,0.25
54,62,Model-SolarPanel,out_mppt_voltage_4,3.4
54,62,Model-SolarPanel,0.58,7.04199
54,63,Model-MPPT,139.462,143.01,139.462,148.453
54,64,Model-Sun,out_temperature,37
54,64,Model-Sun,out_irridiance,691
54,64,Model-Sun,38,813
55,62,Model-SolarPanel,out_mppt_voltage_1,4.63
55,62,Model-SolarPanel,out_mppt_voltage_2,4.63
55,62,Model-SolarPanel,out_mppt_voltage_3,5.7
55,62,Model-SolarPanel,out_mppt_voltage_4,5.7
55,62,Model-SolarPanel,0.59,8.23191
55,63,Model-MPPT,144.092,147.64,144.092,154.153
55,64,Model-Sun,out_temperature,38
55,64,Model-Sun,out_irridiance,813
55,64,Model-Sun,39,829
56,62,Model-SolarPanel,out_mppt_voltage_1,4.72
56,62,Model-SolarPanel,out_mppt_voltage_2,5.8
56,62,Model-SolarPanel,out_mppt_voltage_3,5.8
56,62,Model-SolarPanel,out_mppt_voltage_4,4.72
56,62,Model-SolarPanel,0.59,8.39988
56,63,Model-MPPT,148.812,153.44,148.812,158.873
56,64,Model-Sun,out_temperature,39
56,64,Model-Sun,out_irridiance,829
56,64,Model-Sun,40,821
57,62,Model-SolarPanel,out_mppt_voltage_1,5.9
57,62,Model-SolarPanel,out_mppt_voltage_2,4.81
57,62,Model-SolarPanel,out_mppt_voltage_3,2.63
57,62,Model-SolarPanel,out_mppt_voltage_4,4.81
57,62,Model-SolarPanel,0.59,8.30767
57,63,Model-MPPT,154.712,158.25,154.712,163.683
57,64,Model-Sun,out_temperature,40
57,64,Model-Sun,out_irridiance,821
57,64,Model-Sun,40,736
58,62,Model-SolarPanel,out_mppt_voltage_1,5.9
58,62,Model-SolarPanel,out_mppt_voltage_2,4.81
58,62,Model-SolarPanel,out_mppt_voltage_3,4.81
58,62,Model-SolarPanel,out_mppt_voltage_4,4.81
58,62,Model-SolarPanel,0.58,7.51589
58,63,Model-MPPT,160.612,163.06,160.612,168.493
58,64,Model-Sun,out_temperature,40
58,64,Model-Sun,out_irridiance,736
58,64,Model-Sun,39,598
59,62,Model-SolarPanel,out_mppt_voltage_1,4.81
59,62,Model-SolarPanel,out_mppt_voltage_2,4.81
59,62,Model-SolarPanel,out_mppt_voltage_3,5.9
59,62,Model-SolarPanel,out_mppt_voltage_4,4.81
59,62,Model-SolarPanel,0.58,6.02462
59,63,Model-MPPT,165.422,167.87,165.422,173.303
59,64,Model-Sun,out_temperature,39
59,64,Model-Sun,out_irridiance,598
59,64,Model-Sun,39,431
60,62,Model-SolarPanel,out_mppt_voltage_1,2.56
60,62,Model-SolarPanel,out_mppt_voltage_2,4.72
60,62,Model-SolarPanel,out_mppt_voltage_3,4.72
60,62,Model-SolarPanel,out_mppt_voltage_4,5.8
60,62,Model-SolarPanel,0.56,4.39328
60,63,Model-MPPT,167.982,172.59,167.982,179.103
60,64,Model-Sun,out_temperature,39
60,64,Model-Sun,out_irridiance,431
60,64,Model-Sun,38,255
61,62,Model-SolarPanel,out_mppt_voltage_1,5.8
61,62,Model-SolarPanel,out_mppt_voltage_2,3.64
61,62,Model-SolarPanel,out_mppt_voltage_3,5.8
61,62,Model-SolarPanel,out_mppt_voltage_4,4.72
61,62,Model-SolarPanel,0.54,2.59667
61,63,Model-MPPT,173.782,176.23,173.782,183.823
61,64,Model-Sun,out_temperature,38
61,64,Model-Sun,out_irridiance,255
61,64,Model-Sun,37,89
62,62,Model-SolarPanel,out_mppt_voltage_1,1.36
62,62,Model-SolarPanel,out_mppt_voltage_2,4.54
62,62,Model-SolarPanel,out_mppt_voltage_3,5.6
62,62,Model-SolarPanel,out_mppt_voltage_4,4.54
62,62,Model-SolarPanel,0.51,0.886573
62,63,Model-MPPT,175.142,180.77,175.142,188.363
62,64,Model-Sun,out_temperature,37
62,64,Model-Sun,out_irridiance,89
62,64,Model-Sun,34,6
63,62,Model-SolarPanel,out_mppt_voltage_1,5.4
63,62,Model-SolarPanel,out_mppt_voltage_2,3.32
63,62,Model-SolarPanel,out_mppt_voltage_3,3.32
63,62,Model-SolarPanel,out_mppt_voltage_4,4.36
63,62,Model-SolarPanel,0.41,0.0590431
63,63,Model-MPPT,180.542,184.09,180.542,192.723
63,64,Model-Sun,out_temperature,34
63,64,Model-Sun,out_irridiance,6
63,64,Model-Sun,32,0
64,62,Model-SolarPanel,out_mppt_voltage_1,4.09
64,62,Model-SolarPanel,out_mppt_voltage_2,3.08
64,62,Model-SolarPanel,out_mppt_voltage_3,4.09
64,62,Model-SolarPanel,out_mppt_voltage_4,2.07
64,62,Model-SolarPanel,0,0
64,63,Model-MPPT,184.632,187.17,184.632,194.793
64,64,Model-Sun,out_temperature,32
64,64,Model-Sun,out_irridiance,0
64,64,Model-Sun,31,0
65,62,Model-SolarPanel,out_mppt_voltage_1,3.19
65,62,Model-SolarPanel,out_mppt_voltage_2,3.19
65,62,Model-SolarPanel,out_mppt_voltage_3,1.37
65,62,Model-SolarPanel,out_mppt_voltage_4,4.1
65,62,Model-SolarPanel,0,0
65,63,Model-MPPT,187.822,190.36,187.822,198.893
65,64,Model-Sun,out_temperature,31
65,64,Model-Sun,out_irridiance,0
65,64,Model-Sun,31,0
66,62,Model-SolarPanel,out_mppt_voltage_1,-1
66,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
66,62,Model-SolarPanel,out_mppt_voltage_3,-1
66,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
66,62,Model-SolarPanel,0,0
66,63,Model-MPPT,186.822,189.86,186.822,198.393
66,64,Model-Sun,out_temperature,31
66,64,Model-Sun,out_irridiance,0
66,64,Model-Sun,31,0
67,62,Model-SolarPanel,out_mppt_voltage_1,0
67,62,Model-SolarPanel,out_mppt_voltage_2,-1
67,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
67,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
67,62,Model-SolarPanel,0,0
67,63,Model-MPPT,186.822,188.86,186.822,197.893
67,64,Model-Sun,out_temperature,31
67,64,Model-Sun,out_irridiance,0
67,64,Model-Sun,31,0
68,62,Model-SolarPanel,out_mppt_voltage_1,0
68,62,Model-SolarPanel,out_mppt_voltage_2,0
68,62,Model-SolarPanel,out_mppt_voltage_3,0
68,62,Model-SolarPanel,out_mppt_voltage_4,0
68,62,Model-SolarPanel,0,0
68,63,Model-MPPT,186.822,188.86,186.822,197.893
68,64,Model-Sun,out_temperature,31
68,64,Model-Sun,out_irridiance,0
68,64,Model-Sun,30,0
69,62,Model-SolarPanel,out_mppt_voltage_1,-1
69,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
69,62,Model-SolarPanel,out_mppt_voltage_3,0
69,62,Model-SolarPanel,out_mppt_voltage_4,-1
69,62,Model-SolarPanel,0,0
69,63,Model-MPPT,185.822,188.36,185.822,196.893
69,64,Model-Sun,out_temperature,30
69,64,Model-Sun,out_irridiance,0
69,64,Model-Sun,28,0
70,62,Model-SolarPanel,out_mppt_voltage_1,0
70,62,Model-SolarPanel,out_mppt_voltage_2,0
70,62,Model-SolarPanel,out_mppt_voltage_3,-1
70,62,Model-SolarPanel,out_mppt_voltage_4,-1.5
70,62,Model-SolarPanel,0,0
70,63,Model-MPPT,185.822,188.36,185.822,195.393
70,64,Model-Sun,out_temperature,28
70,64,Model-Sun,out_irridiance,0
70,64,Model-Sun,28,0
71,62,Model-SolarPanel,out_mppt_voltage_1,0
71,62,Model-SolarPanel,out_mppt_voltage_2,0
71,62,Model-SolarPanel,out_mppt_voltage_3,0
71,62,Model-SolarPanel,out_mppt_voltage_4,-1
71,62,Model-SolarPanel,0,0
71,63,Model-MPPT,185.822,188.36,185.822,194.393
71,64,Model-Sun,out_temperature,28
71,64,Model-Sun,out_irridiance,0
71,64,Model-Sun,27,0
72,62,Model-SolarPanel,out_mppt_voltage_1,0
72,62,Model-SolarPanel,out_mppt_voltage_2,0
72,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
72,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
72,62,Model-SolarPanel,0,0
72,63,Model-MPPT,185.822,188.36,185.822,193.893
72,64,Model-Sun,out_temperature,27
72,64,Model-Sun,out_irridiance,0
72,64,Model-Sun,26,0
73,62,Model-SolarPanel,out_mppt_voltage_1,-1
73,62,Model-SolarPanel,out_mppt_voltage_2,0
73,62,Model-SolarPanel,out_mppt_voltage_3,0
73,62,Model-SolarPanel,out_mppt_voltage_4,0
73,62,Model-SolarPanel,0,0
73,63,Model-MPPT,184.822,188.36,184.822,193.893
73,64,Model-Sun,out_temperature,26
73,64,Model-Sun,out_irridiance,0
73,64,Model-Sun,26,24
74,62,Model-SolarPanel,out_mppt_voltage_1,0
74,62,Model-SolarPanel,out_mppt_voltage_2,0
74,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
74,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
74,62,Model-SolarPanel,0.46,0.24227
74,63,Model-MPPT,184.822,188.36,184.822,193.393
74,64,Model-Sun,out_temperature,26
74,64,Model-Sun,out_irridiance,24
74,64,Model-Sun,28,189
75,62,Model-SolarPanel,out_mppt_voltage_1,0
75,62,Model-SolarPanel,out_mppt_voltage_2,-1
75,62,Model-SolarPanel,out_mppt_voltage_3,0
75,62,Model-SolarPanel,out_mppt_voltage_4,0
75,62,Model-SolarPanel,0.54,1.9029
75,63,Model-MPPT,184.822,187.36,184.822,193.393
75,64,Model-Sun,out_temperature,28
75,64,Model-Sun,out_irridiance,189
75,64,Model-Sun,32,389
76,62,Model-SolarPanel,out_mppt_voltage_1,4.6
76,62,Model-SolarPanel,out_mppt_voltage_2,4.6
76,62,Model-SolarPanel,out_mppt_voltage_3,0.76
76,62,Model-SolarPanel,out_mppt_voltage_4,3.64
76,62,Model-SolarPanel,0.56,3.96045
76,63,Model-MPPT,189.422,191.96,189.422,197.033
76,64,Model-Sun,out_temperature,32
76,64,Model-Sun,out_irridiance,389
76,64,Model-Sun,37,586
77,62,Model-SolarPanel,out_mppt_voltage_1,5.4
77,62,Model-SolarPanel,out_mppt_voltage_2,4.36
77,62,Model-SolarPanel,out_mppt_voltage_3,5.4
77,62,Model-SolarPanel,out_mppt_voltage_4,3.32
77,62,Model-SolarPanel,0.58,5.90379
77,63,Model-MPPT,194.822,196.32,194.822,200.353
77,64,Model-Sun,out_temperature,37
77,64,Model-Sun,out_irridiance,586
77,64,Model-Sun,39,757
78,62,Model-SolarPanel,out_mppt_voltage_1,3.48
78,62,Model-SolarPanel,out_mppt_voltage_2,5.6
78,62,Model-SolarPanel,out_mppt_voltage_3,3.48
78,62,Model-SolarPanel,out_mppt_voltage_4,3.48
78,62,Model-SolarPanel,0.59,7.6194
78,63,Model-MPPT,198.302,201.92,198.302,203.833
78,64,Model-Sun,out_temperature,39
78,64,Model-Sun,out_irridiance,757
78,64,Model-Sun,40,898
79,62,Model-SolarPanel,out_mppt_voltage_1,5.8
79,62,Model-SolarPanel,out_mppt_voltage_2,4.72
79,62,Model-SolarPanel,out_mppt_voltage_3,3.64
79,62,Model-SolarPanel,out_mppt_voltage_4,2.56
79,62,Model-SolarPanel,0.59,9.14235
79,63,Model-MPPT,204.102,206.64,204.102,206.393
79,64,Model-Sun,out_temperature,40
79,64,Model-Sun,out_irridiance,898
79,64,Model-Sun,41,886
80,62,Model-SolarPanel,out_mppt_voltage_1,4.81
80,62,Model-SolarPanel,out_mppt_voltage_2,5.9
80,62,Model-SolarPanel,out_mppt_voltage_3,3.72
80,62,Model-SolarPanel,out_mppt_voltage_4,3.72
80,62,Model-SolarPanel,0.59,9.00676
80,63,Model-MPPT,208.912,212.54,208.912,210.113
80,64,Model-Sun,out_temperature,41
80,64,Model-Sun,out_irridiance,886
80,64,Model-Sun,41,744
81,62,Model-SolarPanel,out_mppt_voltage_1,5.9
81,62,Model-SolarPanel,out_mppt_voltage_2,4.81
81,62,Model-SolarPanel,out_mppt_voltage_3,4.81
81,62,Model-SolarPanel,out_mppt_voltage_4,5.9
81,62,Model-SolarPanel,0.58,7.59794
81,63,Model-MPPT,214.812,217.35,214.812,216.013
81,64,Model-Sun,out_temperature,41
81,64,Model-Sun,out_irridiance,744
81,64,Model-Sun,41,615
82,62,Model-SolarPanel,out_mppt_voltage_1,4.81
82,62,Model-SolarPanel,out_mppt_voltage_2,5.9
82,62,Model-SolarPanel,out_mppt_voltage_3,4.81
82,62,Model-SolarPanel,out_mppt_voltage_4,5.9
82,62,Model-SolarPanel,0.58,6.19958
82,63,Model-MPPT,219.622,223.25,219.622,221.913
82,64,Model-Sun,out_temperature,41
82,64,Model-Sun,out_irridiance,615
82,64,Model-Sun,40,460
83,62,Model-SolarPanel,out_mppt_voltage_1,3.64
83,62,Model-SolarPanel,out_mppt_voltage_2,5.8
83,62,Model-SolarPanel,out_mppt_voltage_3,2.56
83,62,Model-SolarPanel,out_mppt_voltage_4,5.8
83,62,Model-SolarPanel,0.57,4.62529
83,63,Model-MPPT,223.262,229.05,223.262,227.713
83,64,Model-Sun,out_temperature,40
83,64,Model-Sun,out_irridiance,460
83,64,Model-Sun,40,328
84,62,Model-SolarPanel,out_mppt_voltage_1,3.64
84,62,Model-SolarPanel,out_mppt_voltage_2,4.72
84,62,Model-SolarPanel,out_mppt_voltage_3,4.72
84,62,Model-SolarPanel,out_mppt_voltage_4,5.8
84,62,Model-SolarPanel,0.55,3.33524
84,63,Model-MPPT,226.902,233.77,226.902,233.513
84,64,Model-Sun,out_temperature,40
84,64,Model-Sun,out_irridiance,328
84,64,Model-Sun,39,163
85,62,Model-SolarPanel,out_mppt_voltage_1,2.49
85,62,Model-SolarPanel,out_mppt_voltage_2,4.63
85,62,Model-SolarPanel,out_mppt_voltage_3,4.63
85,62,Model-SolarPanel,out_mppt_voltage_4,3.56
85,62,Model-SolarPanel,0.53,1.63442
85,63,Model-MPPT,229.392,238.4,229.392,237.073
85,64,Model-Sun,out_temperature,39
85,64,Model-Sun,out_irridiance,163
85,64,Model-Sun,38,63
86,62,Model-SolarPanel,out_mppt_voltage_1,4.45
86,62,Model-SolarPanel,out_mppt_voltage_2,4.45
86,62,Model-SolarPanel,out_mppt_voltage_3,5.5
86,62,Model-SolarPanel,out_mppt_voltage_4,4.45
86,62,Model-SolarPanel,0.49,0.634617
86,63,Model-MPPT,233.842,242.85,233.842,241.523
86,64,Model-Sun,out_temperature,38
86,64,Model-Sun,out_irridiance,63
86,64,Model-Sun,34,6
87,62,Model-SolarPanel,out_mppt_voltage_1,5.3
87,62,Model-SolarPanel,out_mppt_voltage_2,3.24
87,62,Model-SolarPanel,out_mppt_voltage_3,4.27
87,62,Model-SolarPanel,out_mppt_voltage_4,4.27
87,62,Model-SolarPanel,0.41,0.0590431
87,63,Model-MPPT,239.142,246.09,239.142,245.793
87,64,Model-Sun,out_temperature,34
87,64,Model-Sun,out_irridiance,6
87,64,Model-Sun,33,0
88,62,Model-SolarPanel,out_mppt_voltage_1,4.9
88,62,Model-SolarPanel,out_mppt_voltage_2,4.9
88,62,Model-SolarPanel,out_mppt_voltage_3,4.9
88,62,Model-SolarPanel,out_mppt_voltage_4,3.91
88,62,Model-SolarPanel,0,0
88,63,Model-MPPT,244.042,250.99,244.042,249.703
88,64,Model-Sun,out_temperature,33
88,64,Model-Sun,out_irridiance,0
88,64,Model-Sun,31,0
89,62,Model-SolarPanel,out_mppt_voltage_1,4.1
89,62,Model-SolarPanel,out_mppt_voltage_2,3.19
89,62,Model-SolarPanel,out_mppt_voltage_3,4.1
89,62,Model-SolarPanel,out_mppt_voltage_4,4.1
89,62,Model-SolarPanel,0,0
89,63,Model-MPPT,248.142,254.18,248.142,253.803
89,64,Model-Sun,out_temperature,31
89,64,Model-Sun,out_irridiance,0
89,64,Model-Sun,30,0
90,62,Model-SolarPanel,out_mppt_voltage_1,-0.5
90,62,Model-SolarPanel,out_mppt_voltage_2,-1
90,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
90,62,Model-SolarPanel,out_mppt_voltage_4,0
90,62,Model-SolarPanel,0,0
90,63,Model-MPPT,247.642,253.18,247.642,253.803
90,64,Model-Sun,out_temperature,30
90,64,Model-Sun,out_irridiance,0
90,64,Model-Sun,30,0
91,62,Model-SolarPanel,out_mppt_voltage_1,-0.5
91,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
91,62,Model-SolarPanel,out_mppt_voltage_3,0
91,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
91,62,Model-SolarPanel,0,0
91,63,Model-MPPT,247.142,252.68,247.142,253.303
91,64,Model-Sun,out_temperature,30
91,64,Model-Sun,out_irridiance,0
91,64,Model-Sun,29,0
92,62,Model-SolarPanel,out_mppt_voltage_1,-1
92,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
92,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
92,62,Model-SolarPanel,out_mppt_voltage_4,-2
92,62,Model-SolarPanel,0,0
92,63,Model-MPPT,246.142,252.18,246.142,251.303
92,64,Model-Sun,out_temperature,29
92,64,Model-Sun,out_irridiance,0
92,64,Model-Sun,28,0
93,62,Model-SolarPanel,out_mppt_voltage_1,0
93,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
93,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
93,62,Model-SolarPanel,out_mppt_voltage_4,0
93,62,Model-SolarPanel,0,0
93,63,Model-MPPT,246.142,251.68,246.142,251.303
93,64,Model-Sun,out_temperature,28
93,64,Model-Sun,out_irridiance,0
93,64,Model-Sun,28,0
94,62,Model-SolarPanel,out_mppt_voltage_1,-1
94,62,Model-SolarPanel,out_mppt_voltage_2,-2
94,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
94,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
94,62,Model-SolarPanel,0,0
94,63,Model-MPPT,245.142,249.68,245.142,250.803
94,64,Model-Sun,out_temperature,28
94,64,Model-Sun,out_irridiance,0
94,64,Model-Sun,27,0
95,62,Model-SolarPanel,out_mppt_voltage_1,-0.5
95,62,Model-SolarPanel,out_mppt_voltage_2,-2
95,62,Model-SolarPanel,out_mppt_voltage_3,-1
95,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
95,62,Model-SolarPanel,0,0
95,63,Model-MPPT,244.642,247.68,244.642,250.303
95,64,Model-Sun,out_temperature,27
95,64,Model-Sun,out_irridiance,0
95,64,Model-Sun,26,0
96,62,Model-SolarPanel,out_mppt_voltage_1,0
96,62,Model-SolarPanel,out_mppt_voltage_2,0
96,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
96,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
96,62,Model-SolarPanel,0,0
96,63,Model-MPPT,244.642,247.68,244.642,249.803
96,64,Model-Sun,out_temperature,26
96,64,Model-Sun,out_irridiance,0
96,64,Model-Sun,25,0
97,62,Model-SolarPanel,out_mppt_voltage_1,-0.5
97,62,Model-SolarPanel,out_mppt_voltage_2,0
97,62,Model-SolarPanel,out_mppt_voltage_3,0
97,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
97,62,Model-SolarPanel,0,0
97,63,Model-MPPT,244.142,247.68,244.142,249.303
97,64,Model-Sun,out_temperature,25
97,64,Model-Sun,out_irridiance,0
97,64,Model-Sun,25,30
98,62,Model-SolarPanel,out_mppt_voltage_1,0
98,62,Model-SolarPanel,out_mppt_voltage_2,-1
98,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
98,62,Model-SolarPanel,out_mppt_voltage_4,-1
98,62,Model-SolarPanel,0.47,0.302501
98,63,Model-MPPT,244.142,246.68,244.142,248.303
98,64,Model-Sun,out_temperature,25
98,64,Model-Sun,out_irridiance,30
98,64,Model-Sun,28,182
99,62,Model-SolarPanel,out_mppt_voltage_1,0
99,62,Model-SolarPanel,out_mppt_voltage_2,-0.5
99,62,Model-SolarPanel,out_mppt_voltage_3,-0.5
99,62,Model-SolarPanel,out_mppt_voltage_4,-0.5
99,62,Model-SolarPanel,0.54,1.82702
99,63,Model-MPPT,244.142,246.18,244.142,247.803
99,64,Model-Sun,out_temperature,28
99,64,Model-Sun,out_irridiance,182
99,64,Model-Sun,31,373
100,62,Model-SolarPanel,out_mppt_voltage_1,4.7
100,62,Model-SolarPanel,out_mppt_voltage_2,4.7
100,62,Model-SolarPanel,out_mppt_voltage_3,2.76
100,62,Model-SolarPanel,out_mppt_voltage_4,4.7
100,62,Model-SolarPanel,0.56,3.79015
100,63,Model-MPPT,248.842,250.88,248.842,252.503
100,64,Model-Sun,out_temperature,31
100,64,Model-Sun,out_irridiance,373
100,64,Model-Sun,35,521
101,62,Model-SolarPanel,out_mppt_voltage_1,2.28
101,62,Model-SolarPanel,out_mppt_voltage_2,4.36
101,62,Model-SolarPanel,out_mppt_voltage_3,3.32
101,62,Model-SolarPanel,out_mppt_voltage_4,4.36
101,62,Model-SolarPanel,0.57,5.30592
101,63,Model-MPPT,251.122,255.24,251.122,256.863
101,64,Model-Sun,out_temperature,35
101,64,Model-Sun,out_irridiance,521
101,64,Model-Sun,37,706
102,62,Model-SolarPanel,out_mppt_voltage_1,4.54
102,62,Model-SolarPanel,out_mppt_voltage_2,3.48
102,62,Model-SolarPanel,out_mppt_voltage_3,4.54
102,62,Model-SolarPanel,out_mppt_voltage_4,5.6
