2021,5,1,5,21.88,26.03
2021,5,1,6,148.14,28.08
2021,5,1,7,314.19,30.3
2021,5,1,8,478.54,34.92
2021,5,1,9,706.66,37.95
2021,5,1,10,812.59,39.59
2021,5,1,11,841.62,40.68
2021,5,1,12,792.45,41.33
2021,5,1,13,755.31,41.5
2021,5,1,14,607.59,41.04
2021,5,1,15,448.25,40.31
2021,5,1,16,245.33,39.51
2021,5,1,17,78.31,38.03
2021,5,1,18,5.55,34.23
2021,5,1,19,0,32.69
2021,5,1,20,0,31.77
2021,5,1,21,0,30.86
2021,5,1,22,0,29.98
2021,5,1,23,0,29.17
2021,5,2,0,0,28.96
2021,5,2,1,0,29.19
2021,5,2,2,0,28.19
2021,5,2,3,0,27.4
2021,5,2,4,0,27.14
2021,5,2,5,23.05,27.07
2021,5,2,6,133.27,28.73
2021,5,2,7,285.38,30.14
2021,5,2,8,419.34,33
2021,5,2,9,563.37,35.5
2021,5,2,10,702.47,37.63
2021,5,2,11,793.55,39.14
2021,5,2,12,782.47,39.96
2021,5,2,13,645.71,40.17
2021,5,2,14,495.73,39.73
2021,5,2,15,279.05,38.93
2021,5,2,16,169.41,37.87
2021,5,2,17,61.59,36.56
2021,5,2,18,6.49,34.09
2021,5,2,19,0,32.47
2021,5,2,20,0,31.21
2021,5,2,21,0,30.23
2021,5,2,22,0,29.44
2021,5,2,23,0,28.81
2021,5,3,0,0,28.47
2021,5,3,1,0,28.47
2021,5,3,2,0,28.29
2021,5,3,3,0,27.9
2021,5,3,4,0,27.5
2021,5,3,5,23.68,27.42
2021,5,3,6,143.16,29.23
2021,5,3,7,308.63,32.8
2021,5,3,8,501.52,36.01
2021,5,3,9,691.16,37.53
2021,5,3,10,813.5,38.7
2021,5,3,11,829.55,39.61
2021,5,3,12,821.2,40.19
2021,5,3,13,736.81,40.24
2021,5,3,14,598.49,39.76
2021,5,3,15,431.44,39.22
2021,5,3,16,255.71,38.27
2021,5,3,17,89.97,37.03
2021,5,3,18,6.73,34.27
2021,5,3,19,0,32.48
2021,5,3,20,0,31.58
2021,5,3,21,0,31.3
2021,5,3,22,0,31.48
2021,5,3,23,0,31.17
2021,5,4,0,0,30.19
2021,5,4,1,0,28.98
2021,5,4,2,0,28.01
2021,5,4,3,0,27.4
2021,5,4,4,0,26.86
2021,5,4,5,24.92,26.7
2021,5,4,6,189.38,28.9
2021,5,4,7,389.38,32.07
2021,5,4,8,586.67,37.4
2021,5,4,9,757.27,39.38
2021,5,4,10,898.1,40.67
2021,5,4,11,886.3,41.52
2021,5,4,12,744.48,41.67
2021,5,4,13,615.47,41.41
2021,5,4,14,460.34,40.83
2021,5,4,15,328.15,40.26
2021,5,4,16,163.82,39.55
2021,5,4,17,63.48,38.19
2021,5,4,18,6.38,34.9
2021,5,4,19,0,33.3
2021,5,4,20,0,31.98
2021,5,4,21,0,30.87
2021,5,4,22,0,30.02
2021,5,4,23,0,29.32
2021,5,5,0,0,28.69
2021,5,5,1,0,28.03
2021,5,5,2,0,27.26
2021,5,5,3,0,26.44
2021,5,5,4,0,25.76
2021,5,5,5,30.38,25.58
2021,5,5,6,182.48,28.17
2021,5,5,7,373.2,31.85
2021,5,5,8,521.41,35.72
2021,5,5,9,706.09,37.44
2021,5,5,10,843.95,38.85
2021,5,5,11,851.12,39.93
2021,5,5,12,885.57,40.66
2021,5,5,13,765.22,41.05
2021,5,5,14,595.45,40.79
2021,5,5,15,407.88,40.15
2021,5,5,16,238.45,39.1
2021,5,5,17,96.92,37.66
2021,5,5,18,7.62,34.48
2021,5,5,19,0,32.85
2021,5,5,20,0,31.83
2021,5,5,21,0,30.9
2021,5,5,22,0,30.23
2021,5,5,23,0,29.57
2021,5,6,0,0,28.44
2021,5,6,1,0,27.36
2021,5,6,2,0,26.51
2021,5,6,3,0,25.65
2021,5,6,4,0,24.84
2021,5,6,5,29.15,24.64
2021,5,6,6,157.29,26.56
2021,5,6,7,342.02,29.99
2021,5,6,8,515.93,34.49
2021,5,6,9,662.71,37.08
2021,5,6,10,831.59,38.87
2021,5,6,11,858.67,40.11
2021,5,6,12,836.88,40.97
2021,5,6,13,651.95,41.4
2021,5,6,14,169.94,41.01
2021,5,6,15,37.38,40.03
2021,5,6,16,27.76,38.85
2021,5,6,17,11.68,37.48
2021,5,6,18,4.02,35.03
2021,5,6,19,0,33.09
2021,5,6,20,0,31.37
2021,5,6,21,0,29.81
2021,5,6,22,0,28.72
2021,5,6,23,0,27.87
2021,5,7,0,0,27.15
2021,5,7,1,0,26.82
2021,5,7,2,0,26.54
2021,5,7,3,0,26.33
2021,5,7,4,0,25.99
2021,5,7,5,29.76,25.96
2021,5,7,6,158.61,27.88
2021,5,7,7,317.48,30.32
2021,5,7,8,493.91,33.17
2021,5,7,9,682.15,34.87
2021,5,7,10,793.72,36.12
2021,5,7,11,869.37,37.1
2021,5,7,12,837.86,37.66
2021,5,7,13,756.7,37.87
2021,5,7,14,630.34,37.66
2021,5,7,15,498.81,37.18
2021,5,7,16,293.31,36.42
2021,5,7,17,104.09,35.27
2021,5,7,18,7.83,32.51
2021,5,7,19,0,31.15
2021,5,7,20,0,30.26
2021,5,7,21,0,29.22
2021,5,7,22,0,28.33
2021,5,7,23,0,27.54
2021,5,8,0,0,26.83
2021,5,8,1,0,26.25
2021,5,8,2,0,25.82
2021,5,8,3,0,25.73
2021,5,8,4,0,25.83
2021,5,8,5,26.51,26
2021,5,8,6,183.83,27.58
2021,5,8,7,354.13,30.44
2021,5,8,8,535.75,33.8
2021,5,8,9,746.73,35.53
2021,5,8,10,858.01,36.88
2021,5,8,11,841.18,37.88
2021,5,8,12,804,38.63
2021,5,8,13,690.81,39.03
2021,5,8,14,620.1,38.94
2021,5,8,15,443.12,38.37
2021,5,8,16,284.09,37.44
2021,5,8,17,87.54,36.09
2021,5,8,18,7.78,32.8
2021,5,8,19,0,31.33
2021,5,8,20,0,30.56
2021,5,8,21,0,29.9
2021,5,8,22,0,29.15
2021,5,8,23,0,28.3
2021,5,9,0,0,27.44
2021,5,9,1,0,26.68
2021,5,9,2,0,25.99
2021,5,9,3,0,25.3
2021,5,9,4,0,24.65
2021,5,9,5,32.54,24.69
2021,5,9,6,173.23,26.94
2021,5,9,7,352.48,30.24
2021,5,9,8,539.61,34.76
2021,5,9,9,708.62,37.16
2021,5,9,10,854.04,38.73
2021,5,9,11,835.51,39.76
2021,5,9,12,782.25,40.26
2021,5,9,13,651.98,40.58
2021,5,9,14,365.45,40.67
2021,5,9,15,222.84,40.23
2021,5,9,16,114.82,39.46
2021,5,9,17,75.24,38.05
2021,5,9,18,7.04,34.69
2021,5,9,19,0,33.18
2021,5,9,20,0,32.26
2021,5,9,21,0,31.4
2021,5,9,22,0,30.7
2021,5,9,23,0,30.22
2021,5,10,0,0,29.98
2021,5,10,1,0,29.83
2021,5,10,2,0,29.77
2021,5,10,3,0,29.47
2021,5,10,4,0,28.76
2021,5,10,5,26.85,27.8
2021,5,10,6,114.68,30.11
2021,5,10,7,227.93,33.45
2021,5,10,8,367.47,37.07
2021,5,10,9,525.22,38.55
2021,5,10,10,759.49,39.7
2021,5,10,11,665.51,40.44
2021,5,10,12,611.09,40.83
2021,5,10,13,568.81,40.79
2021,5,10,14,605.63,40.19
2021,5,10,15,401.05,39.56
2021,5,10,16,230.85,38.79
2021,5,10,17,92.46,37.73
2021,5,10,18,8.62,35.14
2021,5,10,19,0,33.33
2021,5,10,20,0,32.07
2021,5,10,21,0,30.95
2021,5,10,22,0,29.9
2021,5,10,23,0,28.93
2021,5,11,0,0,27.98
2021,5,11,1,0,27.08
2021,5,11,2,0,26.28
2021,5,11,3,0,25.7
2021,5,11,4,0,25.15
2021,5,11,5,31.48,25.37
2021,5,11,6,164.62,27.58
2021,5,11,7,358.62,30.63
2021,5,11,8,555.29,34.54
2021,5,11,9,730.09,37.23
2021,5,11,10,832.02,38.83
2021,5,11,11,788.43,40.06
2021,5,11,12,772.95,40.79
2021,5,11,13,792.32,41.13
2021,5,11,14,678.32,41.04
2021,5,11,15,515.51,40.62
2021,5,11,16,301.41,39.74
2021,5,11,17,105.7,38.29
2021,5,11,18,8.38,34.78
2021,5,11,19,0,33.41
2021,5,11,20,0,32.65
2021,5,11,21,0,31.91
2021,5,11,22,0,31.19
2021,5,11,23,0,30.51
2021,5,12,0,0,29.88
2021,5,12,1,0,29.3
2021,5,12,2,0,28.8
2021,5,12,3,0,28.32
2021,5,12,4,0,27.58
2021,5,12,5,30.04,26.92
2021,5,12,6,171.29,29.23
2021,5,12,7,360.39,32.57
2021,5,12,8,516.03,35.48
2021,5,12,9,698.67,36.97
2021,5,12,10,819.91,38.02
2021,5,12,11,842.77,39.02
2021,5,12,12,857.96,39.58
2021,5,12,13,672.96,39.72
2021,5,12,14,602.09,39.55
2021,5,12,15,496.62,39.11
2021,5,12,16,292.29,38.24
2021,5,12,17,115.2,36.97
2021,5,12,18,9.04,34.12
2021,5,12,19,0,32.71
2021,5,12,20,0,31.83
2021,5,12,21,0,30.81
2021,5,12,22,0,29.91
2021,5,12,23,0,29.12
2021,5,13,0,0,28.32
2021,5,13,1,0,27.9
2021,5,13,2,0,27.26
2021,5,13,3,0,26.8
2021,5,13,4,0,26.28
2021,5,13,5,25.83,26.33
2021,5,13,6,120.05,28.16
2021,5,13,7,233.02,30.85
2021,5,13,8,330.02,32.62
2021,5,13,9,490.11,33.83
2021,5,13,10,619.45,34.44
2021,5,13,11,796.28,34.67
2021,5,13,12,781.45,34.91
2021,5,13,13,718.17,35.3
2021,5,13,14,647.92,35.89
2021,5,13,15,483.6,35.65
2021,5,13,16,313.45,34.89
2021,5,13,17,108.04,33.81
2021,5,13,18,10.2,32.09
2021,5,13,19,0,30.62
2021,5,13,20,0,29.66
2021,5,13,21,0,28.8
2021,5,13,22,0,28.06
2021,5,13,23,0,27.38
2021,5,14,0,0,26.71
2021,5,14,1,0,26.04
2021,5,14,2,0,25.43
2021,5,14,3,0,24.86
2021,5,14,4,0,24.37
2021,5,14,5,34.73,24.63
2021,5,14,6,176.34,26.73
2021,5,14,7,350.41,29.66
2021,5,14,8,514.23,31.62
2021,5,14,9,615.39,33.33
2021,5,14,10,808.47,34.83
2021,5,14,11,912,36.39
2021,5,14,12,908.13,37.58
2021,5,14,13,840.89,38.25
2021,5,14,14,699.86,38.46
2021,5,14,15,524.46,38.37
2021,5,14,16,309.03,37.76
2021,5,14,17,115.77,36.66
2021,5,14,18,10.64,33.91
2021,5,14,19,0,32.19
2021,5,14,20,0,31.22
2021,5,14,21,0,30.3
2021,5,14,22,0,29.58
2021,5,14,23,0,29.08
2021,5,15,0,0,28.77
2021,5,15,1,0,28.33
2021,5,15,2,0,27.67
2021,5,15,3,0,27.07
2021,5,15,4,0,26.53
2021,5,15,5,28.63,26.69
2021,5,15,6,107.88,28.98
2021,5,15,7,175.8,32.48
2021,5,15,8,254.66,35
2021,5,15,9,418.33,36.62
2021,5,15,10,463.45,37.94
2021,5,15,11,814.32,39.24
2021,5,15,12,835.06,39.93
2021,5,15,13,737,40.12
2021,5,15,14,488.12,39.88
2021,5,15,15,365.39,39.08
2021,5,15,16,309.12,38.36
2021,5,15,17,124.98,37.3
2021,5,15,18,9.02,34.64
2021,5,15,19,0,32.87
2021,5,15,20,0,31.98
2021,5,15,21,0,31.08
2021,5,15,22,0,30.23
2021,5,15,23,0,29.38
2021,5,16,0,0,28.6
2021,5,16,1,0,27.86
2021,5,16,2,0,27.19
2021,5,16,3,0,26.6
2021,5,16,4,0,26.08
2021,5,16,5,35.99,26.43
2021,5,16,6,198.84,29.15
2021,5,16,7,394.45,32.67
2021,5,16,8,563.63,35.72
2021,5,16,9,772.05,37.33
2021,5,16,10,885.27,38.75
2021,5,16,11,932.4,39.91
2021,5,16,12,920.81,40.86
2021,5,16,13,860.76,41.41
2021,5,16,14,709.64,41.48
2021,5,16,15,528.39,41.01
2021,5,16,16,318.65,40.05
2021,5,16,17,134.98,38.59
2021,5,16,18,11.16,35.02
2021,5,16,19,0,33.01
2021,5,16,20,0,32.19
2021,5,16,21,0,32.07
2021,5,16,22,0,31.99
2021,5,16,23,0,31.44
2021,5,17,0,0,30.74
2021,5,17,1,0,29.73
2021,5,17,2,0,28.94
2021,5,17,3,0,28.44
2021,5,17,4,0,27.73
2021,5,17,5,27.94,27.87
2021,5,17,6,123.25,29.9
2021,5,17,7,244.02,32.18
2021,5,17,8,344.55,34.98
2021,5,17,9,445.56,35.12
2021,5,17,10,458.84,35.07
2021,5,17,11,449.12,35.07
2021,5,17,12,333.12,36.05
2021,5,17,13,303.9,37.47
2021,5,17,14,302.48,38.39
2021,5,17,15,176.77,38.56
2021,5,17,16,110.3,38.13
2021,5,17,17,34.3,37.06
2021,5,17,18,8.09,33.98
2021,5,17,19,0,32.92
2021,5,17,20,0,32.59
2021,5,17,21,0,32.08
2021,5,17,22,0,31.24
2021,5,17,23,0,30.25
2021,5,18,0,0,29.26
2021,5,18,1,0,28.35
2021,5,18,2,0,27.55
2021,5,18,3,0,26.92
2021,5,18,4,0,26.4
2021,5,18,5,16.95,26.23
2021,5,18,6,70.63,27.58
2021,5,18,7,132.04,29.89
2021,5,18,8,223.68,32
2021,5,18,9,210.62,33.57
2021,5,18,10,199.92,34.29
2021,5,18,11,191.61,34.18
2021,5,18,12,243.07,33.99
2021,5,18,13,195.09,33.92
2021,5,18,14,156.98,33.83
2021,5,18,15,123.37,33.48
2021,5,18,16,110.16,32.81
2021,5,18,17,31.43,31.87
2021,5,18,18,7.47,30.55
2021,5,18,19,0,29.54
2021,5,18,20,0,28.79
2021,5,18,21,0,27.83
2021,5,18,22,0,26.87
2021,5,18,23,0,26.29
2021,5,19,0,0,25.69
2021,5,19,1,0,25.1
2021,5,19,2,0,24.88
2021,5,19,3,0,24.58
2021,5,19,4,0,24.05
2021,5,19,5,18.14,23.64
2021,5,19,6,26.66,24.47
2021,5,19,7,42.43,26.75
2021,5,19,8,154.05,29.55
2021,5,19,9,245.13,31.45
2021,5,19,10,215.55,32.12
2021,5,19,11,209.09,31.48
2021,5,19,12,178.2,29.35
2021,5,19,13,102.66,27.4
2021,5,19,14,55.85,26.15
2021,5,19,15,70.64,25.46
2021,5,19,16,46.52,24.8
2021,5,19,17,16.76,24.15
2021,5,19,18,5.27,23.53
2021,5,19,19,0,23.23
2021,5,19,20,0,22.94
2021,5,19,21,0,22.58
2021,5,19,22,0,22.23
2021,5,19,23,0,21.96
2021,5,20,0,0,21.69
2021,5,20,1,0,21.43
2021,5,20,2,0,21.28
2021,5,20,3,0,21.26
2021,5,20,4,0,21.25
2021,5,20,5,30.33,21.45
2021,5,20,6,85.93,23.08
2021,5,20,7,183.34,25.32
2021,5,20,8,368.17,27.05
2021,5,20,9,476.1,28.51
2021,5,20,10,488.45,29.96
2021,5,20,11,604.29,31.36
2021,5,20,12,664.66,32.64
2021,5,20,13,688.05,33.6
2021,5,20,14,628.74,34.5
2021,5,20,15,468.52,34.92
2021,5,20,16,301.84,34.58
2021,5,20,17,117.05,32.99
2021,5,20,18,11.91,30.83
2021,5,20,19,0,30.44
2021,5,20,20,0,29.45
2021,5,20,21,0,27.45
2021,5,20,22,0,25.8
2021,5,20,23,0,24.99
2021,5,21,0,0,24.48
2021,5,21,1,0,23.94
2021,5,21,2,0,23.4
2021,5,21,3,0,22.88
2021,5,21,4,0,22.41
2021,5,21,5,15.02,22.73
2021,5,21,6,60.48,24.5
2021,5,21,7,53.12,25.94
2021,5,21,8,97.57,28.76
2021,5,21,9,330.71,31.45
2021,5,21,10,546.57,32.62
2021,5,21,11,638,33.42
2021,5,21,12,828.23,33.94
2021,5,21,13,780.17,34.26
2021,5,21,14,663.89,34.4
2021,5,21,15,502.55,34.27
2021,5,21,16,308.45,33.74
2021,5,21,17,123.93,32.69
2021,5,21,18,13.24,29.94
2021,5,21,19,0,27.97
2021,5,21,20,0,27.01
2021,5,21,21,0,26.26
2021,5,21,22,0,25.58
2021,5,21,23,0,24.96
2021,5,22,0,0,24.87
2021,5,22,1,0,24.56
2021,5,22,2,0,24.19
2021,5,22,3,0,23.88
2021,5,22,4,0,23.47
2021,5,22,5,35.17,23.61
2021,5,22,6,180.52,24.94
2021,5,22,7,368.27,26.4
2021,5,22,8,543.55,29.67
2021,5,22,9,719.28,32.52
2021,5,22,10,853.4,34.12
2021,5,22,11,929.43,35.23
2021,5,22,12,918.93,35.87
2021,5,22,13,862.2,36.11
2021,5,22,14,748.29,36.19
2021,5,22,15,572.91,35.88
2021,5,22,16,361.46,35.14
2021,5,22,17,153.92,33.68
2021,5,22,18,14.75,30.6
2021,5,22,19,0,29.36
2021,5,22,20,0,28.83
2021,5,22,21,0,28.29
2021,5,22,22,0,27.68
2021,5,22,23,0,27.02
2021,5,23,0,0,26.45
2021,5,23,1,0,25.91
2021,5,23,2,0,25.01
2021,5,23,3,0,23.63
2021,5,23,4,0,22.3
2021,5,23,5,40.88,22.23
2021,5,23,6,184.57,24.35
2021,5,23,7,346.25,26.66
2021,5,23,8,508.66,29.87
2021,5,23,9,653.21,31.79
2021,5,23,10,833.12,33.24
2021,5,23,11,823.45,34.24
2021,5,23,12,779.8,35.05
2021,5,23,13,758.06,35.51
2021,5,23,14,567.64,35.5
2021,5,23,15,400.93,34.98
2021,5,23,16,258.03,33.98
2021,5,23,17,111.29,32.37
2021,5,23,18,13.6,29.33
2021,5,23,19,0,27.74
2021,5,23,20,0,26.87
2021,5,23,21,0,26.05
2021,5,23,22,0,25.31
2021,5,23,23,0,24.59
2021,5,24,0,0,23.94
2021,5,24,1,0,23.32
2021,5,24,2,0,22.74
2021,5,24,3,0,22.24
2021,5,24,4,0,21.79
2021,5,24,5,9.34,22.13
2021,5,24,6,201.26,24.56
2021,5,24,7,377.65,27.05
2021,5,24,8,528.82,30.93
2021,5,24,9,649.45,33.08
2021,5,24,10,901.05,34.68
2021,5,24,11,953.29,35.9
2021,5,24,12,947.66,36.69
2021,5,24,13,887.14,37.12
2021,5,24,14,753.11,37.23
2021,5,24,15,571.38,36.94
2021,5,24,16,357.88,36.05
2021,5,24,17,153.08,33.94
2021,5,24,18,15.61,29.94
2021,5,24,19,0,28.12
2021,5,24,20,0,27.26
2021,5,24,21,0,26.42
2021,5,24,22,0,25.69
2021,5,24,23,0,25.05
2021,5,25,0,0,24.48
2021,5,25,1,0,23.97
2021,5,25,2,0,23.51
2021,5,25,3,0,23.05
2021,5,25,4,0,22.62
2021,5,25,5,53.74,23.15
2021,5,25,6,240.18,26.5
2021,5,25,7,459.44,29.32
2021,5,25,8,664.43,33.36
2021,5,25,9,835.38,35.81
2021,5,25,10,945.21,37.37
2021,5,25,11,984.63,38.67
2021,5,25,12,977.43,39.61
2021,5,25,13,917.96,40.15
2021,5,25,14,782.3,40.29
2021,5,25,15,597.05,39.87
2021,5,25,16,376.98,38.78
2021,5,25,17,159.45,36.19
2021,5,25,18,16.67,31.91
2021,5,25,19,0,30.15
2021,5,25,20,0,29.31
2021,5,25,21,0,28.52
2021,5,25,22,0,27.81
2021,5,25,23,0,27.14
2021,5,26,0,0,26.48
2021,5,26,1,0,25.89
2021,5,26,2,0,25.34
2021,5,26,3,0,24.91
2021,5,26,4,0,24.67
2021,5,26,5,50.87,25.35
2021,5,26,6,218.7,29
2021,5,26,7,427.56,31.64
2021,5,26,8,626.8,35.11
2021,5,26,9,795.74,37.9
2021,5,26,10,901.35,39.05
2021,5,26,11,945.49,39.89
2021,5,26,12,939.49,40.44
2021,5,26,13,881.45,40.68
2021,5,26,14,744.38,40.58
2021,5,26,15,561.22,40.08
2021,5,26,16,349.28,39.01
2021,5,26,17,145.68,36.62
2021,5,26,18,16.38,32.59
2021,5,26,19,0,31.09
2021,5,26,20,0,30.58
2021,5,26,21,0,30.23
2021,5,26,22,0,29.98
2021,5,26,23,0,29.75
2021,5,27,0,0,29.49
2021,5,27,1,0,29.01
2021,5,27,2,0,28.3
2021,5,27,3,0,27.44
2021,5,27,4,0,26.5
2021,5,27,5,51.57,26.14
2021,5,27,6,222.1,28.37
2021,5,27,7,429.85,30.21
2021,5,27,8,626.65,34.26
2021,5,27,9,791.45,38.29
2021,5,27,10,899.03,39.65
2021,5,27,11,912.62,40.58
2021,5,27,12,906.48,41.23
2021,5,27,13,849.7,41.53
2021,5,27,14,719.27,41.6
2021,5,27,15,540.1,41.32
2021,5,27,16,333.04,40.44
2021,5,27,17,147.38,38.55
2021,5,27,18,16.09,36.26
2021,5,27,19,0,35.35
2021,5,27,20,0,33.68
2021,5,27,21,0,31.66
2021,5,27,22,0,29.83
2021,5,27,23,0,28.36
2021,5,28,0,0,27.15
2021,5,28,1,0,26.1
2021,5,28,2,0,25.15
2021,5,28,3,0,24.24
2021,5,28,4,0,23.4
2021,5,28,5,49,23.48
2021,5,28,6,209.98,25.37
2021,5,28,7,409.55,27.76
2021,5,28,8,602.38,31.9
2021,5,28,9,765.48,35.26
2021,5,28,10,872.9,37.01
2021,5,28,11,928.21,38.47
2021,5,28,12,925.68,39.55
2021,5,28,13,871.54,40.25
2021,5,28,14,744.91,40.71
2021,5,28,15,568.34,40.81
2021,5,28,16,359.55,40.26
2021,5,28,17,159.77,38.71
2021,5,28,18,17.58,34.6
2021,5,28,19,0,32.43
2021,5,28,20,0,31.33
2021,5,28,21,0,30.37
2021,5,28,22,0,29.35
2021,5,28,23,0,28.37
2021,5,29,0,0,27.49
2021,5,29,1,0,26.77
2021,5,29,2,0,26.26
2021,5,29,3,0,25.97
2021,5,29,4,0,25.8
2021,5,29,5,46.01,25.94
2021,5,29,6,203.45,27.55
2021,5,29,7,407.48,29.84
2021,5,29,8,607.61,32.12
2021,5,29,9,776.39,34.3
2021,5,29,10,893.05,36.25
2021,5,29,11,890.54,37.68
2021,5,29,12,886.09,38.77
2021,5,29,13,834.53,39.52
2021,5,29,14,673.95,39.87
2021,5,29,15,489.2,39.81
2021,5,29,16,291.58,39.24
2021,5,29,17,122.97,37.64
2021,5,29,18,16.79,34.4
2021,5,29,19,0,32.88
2021,5,29,20,0,31.88
2021,5,29,21,0,30.82
2021,5,29,22,0,29.85
2021,5,29,23,0,28.92
2021,5,30,0,0,28.07
2021,5,30,1,0,27.31
2021,5,30,2,0,26.62
2021,5,30,3,0,25.99
2021,5,30,4,0,25.48
2021,5,30,5,33.2,25.33
2021,5,30,6,163.34,26.68
2021,5,30,7,341.36,28.94
2021,5,30,8,525.52,31.08
2021,5,30,9,698.38,32.97
2021,5,30,10,808.88,34.73
2021,5,30,11,872.45,36.51
2021,5,30,12,869.98,37.89
2021,5,30,13,812.9,38.9
2021,5,30,14,679.37,39.46
2021,5,30,15,500.94,39.44
2021,5,30,16,290.52,38.88
2021,5,30,17,108.27,37.72
2021,5,30,18,14.27,35.42
2021,5,30,19,0,33.44
2021,5,30,20,0,32.34
2021,5,30,21,0,31.51
2021,5,30,22,0,30.76
2021,5,30,23,0,30.08
2021,5,31,0,0,29.57
2021,5,31,1,0,29.1
2021,5,31,2,0,28.69
2021,5,31,3,0,28.44
2021,5,31,4,0,28.15
2021,5,31,5,28.75,28.41
2021,5,31,6,141.66,30.12
2021,5,31,7,287.82,32.74
2021,5,31,8,438.86,36
2021,5,31,9,597,37.62
2021,5,31,10,691.45,38.74
2021,5,31,11,879.48,39.67
2021,5,31,12,888.11,40.34
2021,5,31,13,825.46,40.69
2021,5,31,14,703.95,40.87
2021,5,31,15,524.42,40.73
2021,5,31,16,323.75,40.16
2021,5,31,17,141.06,39.13
2021,5,31,18,17.38,37.37
2021,5,31,19,0,35.44
